lat,lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.0563449430171445,0.0141907824952625,,BROADWAY,,52,"605 WEST 44 STREET",40.70648429,-74.01227395
0.0558673488820602,0.0146672660670788,,BROADWAY,,52,"589 11 AVENUE",40.70648429,-74.01227395
0.0566468421450637,0.0152520930824807,,BROADWAY,,52,"613 11 AVENUE",40.70648429,-74.01227395
0.0567978006089689,0.0153423467971123,,BROADWAY,,52,"617 11 AVENUE",40.70648429,-74.01227395
0.0579862989270481,0.0141872197906849,,BROADWAY,,52,"638 WEST 47 STREET",40.70648429,-74.01227395
0.0575443834042204,0.014811723091654,,BROADWAY,,52,"621 WEST 46 STREET",40.70648429,-74.01227395
0.0573028252381889,0.0156275526342,,BROADWAY,,52,"627 11 AVENUE",40.70648429,-74.01227395
0.0575388732703743,0.0156203446821905,,BROADWAY,,52,"604 WEST 47 STREET",40.70648429,-74.01227395
0.0575745584168814,0.0154976091718027,,BROADWAY,,52,"606 WEST 47 STREET",40.70648429,-74.01227395
0.0577227827548441,0.0151871624760673,,BROADWAY,,52,"618 WEST 47 STREET",40.70648429,-74.01227395
0.0577063213255684,0.014894757602022,,BROADWAY,,52,"620 WEST 47 STREET",40.70648429,-74.01227395
0.058562693972064,0.014230556039621,,BROADWAY,,52,"620 JOE DIMAGGIO HIGHWAY",40.70648429,-74.01227395
0.0578545049670822,0.0160607727158038,,BROADWAY,,52,"645 11 AVENUE",40.70648429,-74.01227395
0.058236028627924,0.0159200061031157,,BROADWAY,,52,"608 WEST 48 STREET",40.70648429,-74.01227395
0.0601985053427683,0.016320830522659,,BROADWAY,,52,"631 WEST 50 STREET",40.70648429,-74.01227395
0.060050276495673,0.0166709968389966,,BROADWAY,,52,"623 WEST 50 STREET",40.70648429,-74.01227395
0.0599514566228336,0.0169056435337893,,BROADWAY,,52,"615 WEST 50 STREET",40.70648429,-74.01227395
0.0600420101984085,0.017443547941653,,BROADWAY,,52,"711 11 AVENUE",40.70648429,-74.01227395
0.060859973950528,0.0166999310869898,,BROADWAY,,52,"629 WEST 51 STREET",40.70648429,-74.01227395
0.0607282139013492,0.0170140003022539,,BROADWAY,,52,"623 WEST 51 STREET",40.70648429,-74.01227395
0.0605662405098784,0.0177721061724725,,BROADWAY,,52,"605 WEST 51 STREET",40.70648429,-74.01227395
0.0602505911390381,0.0178587216919794,,BROADWAY,,52,"721 11 AVENUE",40.70648429,-74.01227395
0.0611371889717347,0.0167974225822434,,BROADWAY,,52,"628 WEST 52 STREET",40.70648429,-74.01227395
0.0629842726531535,0.0193174773607012,,BROADWAY,,52,"605 WEST 55 STREET",40.70648429,-74.01227395
0.0641453840070483,0.0177218577878762,,BROADWAY,,52,"800 JOE DIMAGGIO HIGHWAY",40.70648429,-74.01227395
0.0645872169767188,0.0190432640334137,,BROADWAY,,52,"642 WEST 57 STREET",40.70648429,-74.01227395
0.0642852020243438,0.0204837368319204,,BROADWAY,,52,"601 WEST 57 STREET",40.70648429,-74.01227395
0.0651335641376534,0.0158265151470829,,BROADWAY,,52,"801 12 AVENUE",40.70648429,-74.01227395
0.0634581764467441,0.0285633512040135,,BROADWAY,,52,"45 WEST 60 STREET",40.70648429,-74.01227395
0.0630326315803629,0.0293250028215795,,BROADWAY,,52,"17 WEST 60 STREET",40.70648429,-74.01227395
0.0231334899999993,0.0122198299999923,,BROADWAY,,52,"220 SULLIVAN STREET",40.70648429,-74.01227395
0.022864509999998,0.0119925199999926,,BROADWAY,,52,"212 SULLIVAN STREET",40.70648429,-74.01227395
