,Address,corx,cory
39577,1808 AMSTERDAM AVENUE,40.82823987079246,-73.94580979623117
39578,1810 AMSTERDAM AVENUE,40.8282947463835,-73.94577000406913
39579,1812 AMSTERDAM AVENUE,40.82836059571338,-73.94571936266117
39580,1814 AMSTERDAM AVENUE,40.82842919143631,-73.9456723323241
39581,506 WEST 150 STREET,40.82844306098112,-73.94598307464042
39582,510 WEST 150 STREET,40.82850900847131,-73.94614201149496
39583,520 WEST 150 STREET,40.828574954059086,-73.94629733524428
39584,522 WEST 150 STREET,40.828596935314664,-73.946347905422
39585,526 WEST 150 STREET,40.82863815304545,-73.94644904808669
39586,530 WEST 150 STREET,40.8286793673375,-73.9465429640249
39587,534 WEST 150 STREET,40.82871783683918,-73.9466368822807
39588,536 WEST 150 STREET,40.828739816274826,-73.94668383925001
39589,540 WEST 150 STREET,40.82877828566139,-73.94677775767259
39590,542 WEST 150 STREET,40.8287975203259,-73.9468247169246
39591,544 WEST 150 STREET,40.828822249391884,-73.94688251212162
39592,548 WEST 150 STREET,40.82886621468789,-73.94699088014512
39593,552 WEST 150 STREET,40.82891292459524,-73.94709924612965
39594,554 WEST 150 STREET,40.82893765186732,-73.947153428089
39595,556 WEST 150 STREET,40.82896238242196,-73.94721483697117
39596,558 WEST 150 STREET,40.82899260732625,-73.947287081878
39597,560 WEST 150 STREET,40.82902558019719,-73.94736655156844
39598,564 WEST 150 STREET,40.82908328012176,-73.94750020354442
39599,570 WEST 150 STREET,40.82914922551394,-73.94765914343188
39600,3632 BROADWAY,40.82924264723233,-73.94788310432621
39601,545 WEST 149 STREET,40.8286742238585,-73.94729456096339
39602,531 WEST 149 STREET,40.82850661564679,-73.9469008311825
39603,527 WEST 149 STREET,40.82846539831132,-73.94679968843789
39604,521 WEST 149 STREET,40.82839395895554,-73.94663352861707
39605,511 WEST 149 STREET,40.82827855188673,-73.94635538895686
39606,518 WEST 150 STREET,40.828552972781246,-73.94624676509996
39607,524 WEST 150 STREET,40.828618916548,-73.94639847563313
39608,528 WEST 150 STREET,40.82866013255788,-73.94649600493771
39609,532 WEST 150 STREET,40.828698603771386,-73.94659353656617
39610,538 WEST 150 STREET,40.82875905097771,-73.94673079844773
39611,546 WEST 150 STREET,40.82884423205265,-73.94693669611547
39612,550 WEST 150 STREET,40.82888819563825,-73.94704145077334
39613,555 WEST 149 STREET,40.82880886135392,-73.94761604996341
39614,513 WEST 149 STREET,40.82830053479717,-73.9464095723338
39615,517 WEST 149 STREET,40.82834450054142,-73.94651793919513
39616,3640 BROADWAY,40.829624041225436,-73.94761540817824
39617,563 WEST 150 STREET,40.82952237661006,-73.94737338552795
39618,557 WEST 150 STREET,40.829453684460894,-73.94721083374183
39619,545 WEST 150 STREET,40.829384993740916,-73.94705189575562
39620,541 WEST 150 STREET,40.82931904751441,-73.94689295590683
39621,537 WEST 150 STREET,40.829253101068126,-73.9467340163731
39622,533 WEST 150 STREET,40.82918715607599,-73.94657869060792
39623,531 WEST 150 STREET,40.82914044568164,-73.9464703245422
39624,529 WEST 150 STREET,40.829115716410435,-73.94641252922199
39625,525 WEST 150 STREET,40.8290690024942,-73.94629693649517
39626,523 WEST 150 STREET,40.8290442731358,-73.94623914130148
39627,519 WEST 150 STREET,40.82900030882255,-73.946134386928
39628,517 WEST 150 STREET,40.82897558107194,-73.94608020529634
39629,513 WEST 150 STREET,40.82893710942606,-73.9459826735587
39630,511 WEST 150 STREET,40.8289178744191,-73.9459357144516
39631,507 WEST 150 STREET,40.8288766596342,-73.94584179855288
39632,505 WEST 150 STREET,40.828857424569684,-73.94579483952916
39633,501 WEST 150 STREET,40.82881620966962,-73.94570092380303
39634,1820 AMSTERDAM AVENUE,40.82884075508588,-73.94536846765745
39635,502 WEST 151 STREET,40.8290823838466,-73.94556700896794
39636,506 WEST 151 STREET,40.82915382813131,-73.94574039626609
39637,508 WEST 151 STREET,40.82919779280133,-73.94584515062091
39638,510 WEST 151 STREET,40.82924175737584,-73.94594990511419
39639,512 WEST 151 STREET,40.829299457250656,-73.94607994283635
39640,516 WEST 151 STREET,40.82936540628235,-73.94624249529568
39641,520 WEST 151 STREET,40.82942585557978,-73.94638337170034
39642,522 WEST 151 STREET,40.82947806386164,-73.94650980110166
39643,524 WEST 151 STREET,40.829530272004405,-73.94663623070139
39644,526 WEST 151 STREET,40.82962918845956,-73.9468674140129
39645,558 WEST 151 STREET,40.82971436927816,-73.94707331454818
39646,560 WEST 151 STREET,40.82976657349204,-73.94719251806916
39647,3656 BROADWAY,40.82996152906114,-73.94736942468614
39648,3652 BROADWAY,40.82986549541676,-73.94743815699006
39649,3650 BROADWAY,40.82977495115612,-73.94750688476476
39650,527 WEST 150 STREET,40.82909373182355,-73.94635473173183
39651,521 WEST 150 STREET,40.82902229183416,-73.94618857081969
39652,515 WEST 150 STREET,40.82895634441381,-73.94602963269297
39653,509 WEST 150 STREET,40.82889589467951,-73.94588875760375
39654,503 WEST 150 STREET,40.82883818948601,-73.9457478805326
39655,499 WEST 150 STREET,40.828796974547565,-73.9456539648627
39656,3660 BROADWAY,40.83021390870571,-73.9470765306967
39657,535 WEST 151 STREET,40.830062783101525,-73.94671530066675
39658,533 WEST 151 STREET,40.8299831011289,-73.94653107607871
39659,531 WEST 151 STREET,40.82992814480291,-73.9463974209245
39660,529 WEST 151 STREET,40.82987319000522,-73.9462673794818
39661,527 WEST 151 STREET,40.829820979773395,-73.94613733603201
39662,525 WEST 151 STREET,40.82976877277785,-73.9460145197564
39663,523 WEST 151 STREET,40.8297110711381,-73.94588086769186
39664,521 WEST 151 STREET,40.8296588621688,-73.94575443834128
39665,519 WEST 151 STREET,40.82961215100362,-73.94564607208596
39666,517 WEST 151 STREET,40.82956818786212,-73.94554493068445
39667,515 WEST 151 STREET,40.82952971747663,-73.94545101185972
39668,511 WEST 151 STREET,40.829463767331156,-73.94528845978344
39669,503 WEST 151 STREET,40.82936763542439,-73.94514761370851
39670,1840 AMSTERDAM AVENUE,40.82922759826782,-73.94502848507058
39671,1842 AMSTERDAM AVENUE,40.82929619369902,-73.94498145340842
39672,1846 AMSTERDAM AVENUE,40.82935929795832,-73.94493081272952
39673,1848 AMSTERDAM AVENUE,40.82943066050252,-73.9449307536665
39674,1850 AMSTERDAM AVENUE,40.82952395140137,-73.94486924741076
39675,1854 AMSTERDAM AVENUE,40.82964193084565,-73.94477881266688
39676,502 WEST 152 STREET,40.829705217952394,-73.94511120057808
39677,510 WEST 152 STREET,40.82978215748383,-73.94529542495295
39678,514 WEST 152 STREET,40.82983711508833,-73.9454290789037
39679,518 WEST 152 STREET,40.82989481725044,-73.94556273082964
39680,522 WEST 152 STREET,40.82995252095855,-73.9456999964824
39681,524 WEST 152 STREET,40.830010224502715,-73.94583726237325
39682,526 WEST 152 STREET,40.830059686971985,-73.94596008118468
39683,528 WEST 152 STREET,40.830114640425265,-73.94608650923423
39684,530 WEST 152 STREET,40.83016959710986,-73.94622016450627
39685,532 WEST 152 STREET,40.83022455195808,-73.94635020648929
39686,534 WEST 152 STREET,40.830304235891596,-73.94653804504338
39687,584 WEST 152 STREET,40.83038666756923,-73.94673310888702
39688,588 WEST 152 STREET,40.83045807012618,-73.94681977629605
39689,590 WEST 152 STREET,40.83048005114569,-73.94687034807764
39690,594 WEST 152 STREET,40.83052401145639,-73.94696787821493
39691,598 WEST 152 STREET,40.83057072468871,-73.9470834739406
39692,3668 BROADWAY,40.83039778953831,-73.94704386275095
39693,592 WEST 152 STREET,40.83050203214299,-73.94692091989262
39694,596 WEST 152 STREET,40.83054599407078,-73.94702206362284
39695,3680 BROADWAY,40.830790175364456,-73.94680867022726
39696,3682 BROADWAY,40.830831331049225,-73.94677611542875
39697,3686 BROADWAY,40.83091090268646,-73.94672184855042
39698,3688 BROADWAY,40.83094931363335,-73.94668929583831
39699,559 WEST 152 STREET,40.83080379872406,-73.94659184677948
39700,557 WEST 152 STREET,40.83080102554635,-73.94653041878362
39701,553 WEST 152 STREET,40.83075980958038,-73.94643288631956
39702,549 WEST 152 STREET,40.83072133992572,-73.94633896529936
39703,547 WEST 152 STREET,40.83069935867405,-73.94628839350993
39704,539 WEST 152 STREET,40.83061967265028,-73.94609694060809
39705,537 WEST 152 STREET,40.83055922132163,-73.94595244840802
39706,535 WEST 152 STREET,40.83053723989986,-73.94590187686951
39707,531 WEST 152 STREET,40.830485032659794,-73.94577905945656
39708,529 WEST 152 STREET,40.830454805117114,-73.945703200092
39709,527 WEST 152 STREET,40.8304190863951,-73.94562373176193
39710,523 WEST 152 STREET,40.83036962698565,-73.94550813957245
39711,519 WEST 152 STREET,40.830303678642416,-73.94534919890171
39712,517 WEST 152 STREET,40.83024872266619,-73.94521915759083
39713,515 WEST 152 STREET,40.830218494754014,-73.94514329875007
39714,513 WEST 152 STREET,40.83019651297616,-73.94509272773786
39715,509 WEST 152 STREET,40.830158042226444,-73.94499880828765
39716,1864 AMSTERDAM AVENUE,40.8299904401004,-73.94463398348587
39717,1868 AMSTERDAM AVENUE,40.8301193477635,-73.94443874692286
39718,1870 AMSTERDAM AVENUE,40.83024556099689,-73.94434830371925
39719,504 WEST 153 STREET,40.83027038519772,-73.94460122891492
39720,506 WEST 153 STREET,40.830363766117884,-73.94472762432157
39721,508 WEST 153 STREET,40.83041597447875,-73.94485044068571
39722,512 WEST 153 STREET,40.830468182708344,-73.94497325724255
39723,514 WEST 153 STREET,40.830501157165585,-73.94505272754871
39724,516 WEST 153 STREET,40.83052863526476,-73.94511774835527
39725,520 WEST 153 STREET,40.83058084492441,-73.94524417885896
39726,522 WEST 153 STREET,40.83060832291529,-73.94530919982243
39727,524 WEST 153 STREET,40.83063580086939,-73.94537422083962
39728,526 WEST 153 STREET,40.83066602691825,-73.9454464667273
39729,528 WEST 153 STREET,40.83069900104832,-73.9455259375043
39730,530 WEST 153 STREET,40.8307429641981,-73.94562708061221
39731,534 WEST 153 STREET,40.83078967877262,-73.94574267577693
39732,536 WEST 153 STREET,40.83086386917991,-73.94591967902623
39733,542 WEST 153 STREET,40.83098202196207,-73.94619782651873
39734,550 WEST 153 STREET,40.83120995418248,-73.94645781886346
39735,3694 BROADWAY,40.831130384349365,-73.94651569986046
39736,3692 BROADWAY,40.83103983898395,-73.94658081664294
39737,3684 BROADWAY,40.83086974534912,-73.94675078987659
39738,3690 BROADWAY,40.83097948207467,-73.94663868193605
39739,555 WEST 152 STREET,40.83078178909157,-73.94647984466259
39740,551 WEST 152 STREET,40.83074057476265,-73.94638592579588
39741,545 WEST 152 STREET,40.830680123797286,-73.94624143307071
39742,533 WEST 152 STREET,40.830512510349564,-73.94584408054729
39743,511 WEST 152 STREET,40.8301772776109,-73.94504576799918
39744,507 WEST 152 STREET,40.830138806822816,-73.94495184860328
39745,501 WEST 152 STREET,40.8299904401004,-73.94463398348587
39746,518 WEST 153 STREET,40.83055336689678,-73.94517915794917
39747,560 WEST 155 STREET,40.83216459364885,-73.9453476703582
39748,550 WEST 155 STREET,40.83216459364885,-73.9453476703582
39749,540 WEST 155 STREET,40.83204630943474,-73.94479849877814
39750,600 RIVERSIDE DRIVE,40.82229079817509,-73.95568196297516
39751,609 WEST 137 STREET,40.82215069218767,-73.9553568797578
39752,607 WEST 137 STREET,40.8220270648497,-73.95506069129964
39753,605 WEST 137 STREET,40.821903439582954,-73.9547717300583
39754,3381 BROADWAY,40.82175783302057,-73.95442497610613
39755,3393 BROADWAY,40.821988301915574,-73.95420442137508
39756,602 WEST 138 STREET,40.82207071931109,-73.95439585727065
39757,604 WEST 138 STREET,40.8221036858947,-73.95447170914785
39758,610 WEST 138 STREET,40.8221613804956,-73.95461257952613
39759,612 WEST 138 STREET,40.82218610426544,-73.9546667587799
39760,616 WEST 138 STREET,40.822227314743955,-73.95476789685283
39761,618 WEST 138 STREET,40.82224929089248,-73.95481485192757
39762,620 WEST 138 STREET,40.82227676352535,-73.95487986870182
39763,622 WEST 138 STREET,40.822309732611984,-73.9549629472141
39764,626 WEST 138 STREET,40.82233995128681,-73.95503157533544
39765,630 WEST 138 STREET,40.82237841250967,-73.95512187646693
39766,634 WEST 138 STREET,40.82241687506483,-73.95521579078881
39767,636 WEST 138 STREET,40.82246082977685,-73.95531692770949
39768,642 WEST 138 STREET,40.82252676446838,-73.95547585952501
39769,604 RIVERSIDE DRIVE,40.8225844508837,-73.95559866619382
39770,608 WEST 138 STREET,40.822136655276346,-73.95455478724182
39771,614 WEST 138 STREET,40.82220808187416,-73.95471732686683
39772,628 WEST 138 STREET,40.82235918261089,-73.9550785324296
39773,632 WEST 138 STREET,40.82239764379687,-73.95516883361431
39774,640 WEST 138 STREET,40.82250478719342,-73.9554252909454
39775,610 RIVERSIDE DRIVE,40.822932901400314,-73.95526602711013
39776,629 WEST 138 STREET,40.82280378159001,-73.95496261283972
39777,625 WEST 138 STREET,40.82273784619412,-73.95480368087114
39778,621 WEST 138 STREET,40.822693889614584,-73.95469893076739
39779,617 WEST 138 STREET,40.82265268192373,-73.95460501822569
39780,613 WEST 138 STREET,40.822614218872616,-73.95451110392405
39781,611 WEST 138 STREET,40.82259498589139,-73.95446053371822
39782,607 WEST 138 STREET,40.82255102899911,-73.95435578406604
39783,603 WEST 138 STREET,40.82248784178566,-73.95420769068278
39784,3401 BROADWAY,40.822292874845935,-73.95397658771165
39785,3405 BROADWAY,40.822391655780415,-73.95390425767978
39786,3409 BROADWAY,40.82248769195136,-73.95383192933744
39787,3413 BROADWAY,40.822583728075394,-73.95375960078634
39788,3417 BROADWAY,40.82268525213426,-73.95368365510542
39789,602 WEST 139 STREET,40.82273479294763,-73.95402325242506
39790,608 WEST 139 STREET,40.822869410387355,-73.95434111323273
39791,624 WEST 139 STREET,40.822984798299146,-73.95461924413227
39792,628 WEST 139 STREET,40.82305073394654,-73.95477817650793
39793,640 WEST 139 STREET,40.82319084154454,-73.95510326290379
39794,626 RIVERSIDE DRIVE,40.8235556266054,-73.95443458425045
39795,607 WEST 139 STREET,40.823151923445266,-73.95385676037921
39796,603 WEST 139 STREET,40.82306950226561,-73.95365809579799
39797,3421 BROADWAY,40.8229733440319,-73.95342692326129
39798,3427 BROADWAY,40.82322029539018,-73.95324609388999
39799,604 WEST 140 STREET,40.823302717277585,-73.95344475841108
39800,606 WEST 140 STREET,40.82335766404202,-73.9535747929405
39801,612 WEST 140 STREET,40.823415356825954,-73.95370843891534
39802,619 WEST 138 STREET,40.82267465813699,-73.95465197354679
39803,615 WEST 138 STREET,40.822633450407736,-73.95455806106128
39804,609 WEST 138 STREET,40.82257026202638,-73.95440635420816
39805,630 RIVERSIDE DRIVE,40.82423634041033,-73.95449554228391
39806,625 WEST 140 STREET,40.824087986921114,-73.9541451654938
39807,613 WEST 140 STREET,40.8239149067418,-73.95373699674114
39808,603 WEST 140 STREET,40.823752814210465,-73.95335411452126
39809,3441 BROADWAY,40.823598961918016,-73.95298929409815
39810,3449 BROADWAY,40.82385140051752,-73.95280484434568
39811,602 WEST 141 STREET,40.82400799810292,-73.9531696637947
39812,620 WEST 141 STREET,40.82416734506865,-73.95354893576837
39813,622 WEST 141 STREET,40.824299219068145,-73.95386680436245
39814,635 RIVERSIDE DRIVE,40.82445031954808,-73.9542207929522
39815,640 RIVERSIDE DRIVE,40.82476030525608,-73.95380144683614
39816,617 WEST 141 STREET,40.82457623040797,-73.95335715051078
39817,609 WEST 141 STREET,40.82446083948252,-73.95307901514796
39818,605 WEST 141 STREET,40.82435644005238,-73.95283339168408
39819,3461 BROADWAY,40.824230061562034,-73.95253720005402
39820,3471 BROADWAY,40.82447426825073,-73.9523599791285
39821,606 WEST 142 STREET,40.824650099483485,-73.95277175898958
39822,618 WEST 142 STREET,40.82482043687566,-73.95317631845602
39823,644 RIVERSIDE DRIVE,40.82498802958269,-73.95358449513398
39824,RIVERSIDE DRIVE,0,0
39825,639 WEST 142 STREET,40.82535295269204,-73.95327711463565
39826,635 WEST 142 STREET,40.82531723035785,-73.95317596887243
39827,633 WEST 142 STREET,40.82529799826845,-73.95312901024073
39828,629 WEST 142 STREET,40.82525678931681,-73.95303509499597
39829,625 WEST 142 STREET,40.82521558028839,-73.95294117986752
39830,623 WEST 142 STREET,40.82519634662704,-73.9528906081385
39831,619 WEST 142 STREET,40.82515513748053,-73.95279669318485
39832,615 WEST 142 STREET,40.82511667297263,-73.95270277639659
39833,613 WEST 142 STREET,40.82509469597453,-73.95265581999604
39834,605 WEST 142 STREET,40.82499578806682,-73.95241741738238
39835,601 WEST 142 STREET,40.824792557988665,-73.95212489220886
39836,3485 BROADWAY,40.82491603264632,-73.952034472803
39837,3489 BROADWAY,40.825116360765946,-73.95194761079188
39838,WEST 143 STREET,0,0
39839,610 WEST 143 STREET,40.82534439521869,-73.95248581977258
39840,620 WEST 143 STREET,40.825479016838095,-73.95280368993573
39841,655 RIVERSIDE DRIVE,40.82555321414481,-73.95302404600592
39842,637 WEST 142 STREET,40.825336463893684,-73.95322654077582
39843,631 WEST 142 STREET,40.82527602144458,-73.95308205357145
39844,627 WEST 142 STREET,40.82523481098146,-73.95298452514778
39845,621 WEST 142 STREET,40.825174369705735,-73.95284365161969
39846,617 WEST 142 STREET,40.82513590375561,-73.95274612154351
39847,611 WEST 142 STREET,40.82507546218765,-73.95260524844137
39848,619 WEST 143 STREET,40.82582196075685,-73.95244934604166
39849,617 WEST 143 STREET,40.82573679247392,-73.9522506772017
39850,615 WEST 143 STREET,40.82563513601665,-73.95200504834774
39851,3501 BROADWAY,40.8254977659703,-73.95168356779416
39852,3513 BROADWAY,40.825763942686486,-73.95153884376637
39853,612 WEST 144 STREET,40.82595076771429,-73.9519795277335
39854,660 RIVERSIDE DRIVE,40.82589889009967,-73.95263718142468
39855,668 RIVERSIDE DRIVE,40.826110121528174,-73.95236603450367
39856,670 RIVERSIDE DRIVE,40.82646680116776,-73.95204419484867
39857,617 WEST 144 STREET,40.8263459131478,-73.95175521794155
39858,613 WEST 144 STREET,40.82627997185337,-73.95159266739518
39859,605 WEST 144 STREET,40.82620580227113,-73.95144457634808
39860,3517 BROADWAY,40.82610139633145,-73.95119172243533
39861,3531 BROADWAY,40.82635109490993,-73.95102532744528
39862,606 WEST 145 STREET,40.82652417700712,-73.95141543754349
39863,676 RIVERSIDE DRIVE,40.826708257768246,-73.95185612818499
39864,623 WEST 145 STREET,40.827141749952425,-73.95144389336348
39865,621 WEST 145 STREET,40.82711702164224,-73.95138248458981
39866,619 WEST 145 STREET,40.82709229329927,-73.95132107586178
39867,615 WEST 145 STREET,40.82705656314507,-73.95120547515323
39868,611 WEST 145 STREET,40.827018095821494,-73.95110794326528
39869,609 WEST 145 STREET,40.8269988644288,-73.9510645973657
39870,3543 BROADWAY,40.82686698276423,-73.9507467214289
39871,3551 BROADWAY,40.827075468102414,-73.95048279328233
39872,602 WEST 146 STREET,40.82717987094819,-73.95072480975058
39873,606 WEST 146 STREET,40.827229326695495,-73.95084401362344
39874,610 WEST 146 STREET,40.82728152856992,-73.95096682900088
39875,612 WEST 146 STREET,40.827306258635154,-73.95103185112335
39876,614 WEST 146 STREET,40.82732001287077,-73.95110410806741
39877,684 RIVERSIDE DRIVE,40.82738045777757,-73.95124859791348
39878,617 WEST 145 STREET,40.82706756797765,-73.95126689385638
39879,613 WEST 145 STREET,40.82703732872841,-73.95115490252672
39880,607 WEST 145 STREET,40.82697962995018,-73.95101402482379
39881,608 WEST 146 STREET,40.827254055291945,-73.95090542230065
39882,680 RIVERSIDE DRIVE,40.82719120040317,-73.9515522576669
39883,613 WEST 146 STREET,40.82767941665994,-73.95074250667695
39884,611 WEST 146 STREET,40.827651941718955,-73.95067748633195
39885,609 WEST 146 STREET,40.82762446828864,-73.95061607940933
39886,607 WEST 146 STREET,40.827599737990276,-73.95055105713045
39887,603 WEST 146 STREET,40.82754204003355,-73.95041379212462
39888,3565 BROADWAY,40.827454121994016,-73.95021150944864
39889,3571 BROADWAY,40.82765161154154,-73.94991145185311
39890,604 WEST 147 STREET,40.82770106812572,-73.95003065596659
39891,608 WEST 147 STREET,40.82774227950738,-73.95012457280052
39892,610 WEST 147 STREET,40.82776151437362,-73.95017514566496
39893,612 WEST 147 STREET,40.82778349393172,-73.95022571650547
39894,616 WEST 147 STREET,40.82782745453744,-73.95033047166642
39895,618 WEST 147 STREET,40.827854928118946,-73.95039187865844
39896,622 WEST 147 STREET,40.82789614230806,-73.95049302270017
39897,624 WEST 147 STREET,40.82791537546253,-73.95053998240357
39898,628 WEST 147 STREET,40.82795933423534,-73.95064112459289
39899,632 WEST 147 STREET,40.828003294462434,-73.95074588030513
39900,634 WEST 147 STREET,40.82802802310796,-73.95080728966015
39901,605 WEST 146 STREET,40.827572262940976,-73.95048603694235
39902,602 WEST 147 STREET,40.82768183476314,-73.94998369656166
39903,606 WEST 147 STREET,40.82772030146909,-73.95007761539865
39904,614 WEST 147 STREET,40.82780547346754,-73.9502762873794
39905,620 WEST 147 STREET,40.82787965540108,-73.9504496743624
39906,626 WEST 147 STREET,40.82793735331183,-73.95058694009583
39907,630 WEST 147 STREET,40.827981315133286,-73.95069530912575
39908,690 RIVERSIDE DRIVE,40.82774535759899,-73.9509014464243
39909,617 WEST 147 STREET,40.82830227292454,-73.95029036974967
39910,615 WEST 147 STREET,40.82828303811055,-73.95023979644088
39911,613 WEST 147 STREET,40.828261058560486,-73.95018922521608
39912,607 WEST 147 STREET,40.82820610802317,-73.95005918389994
39913,3589 BROADWAY,40.82813190194015,-73.94983159555788
39914,3581 BROADWAY,40.82800832842105,-73.94969076649123
39915,3593 BROADWAY,40.8283074311848,-73.94952793702723
39916,606 WEST 148 STREET,40.82837062750054,-73.94968326573722
39917,610 WEST 148 STREET,40.828414590167995,-73.94979163487575
39918,612 WEST 148 STREET,40.82843657146338,-73.94984581949872
39919,616 WEST 148 STREET,40.828477782990525,-73.94993973725633
39920,620 WEST 148 STREET,40.82851899600648,-73.95003726854755
39921,611 WEST 147 STREET,40.8282418252643,-73.95014226537012
39922,609 WEST 147 STREET,40.82822259507604,-73.95010253235364
39923,605 WEST 147 STREET,40.828189622520085,-73.9500194488671
39924,608 WEST 148 STREET,40.82839260884704,-73.9497374502886
39925,614 WEST 148 STREET,40.828458551163436,-73.94989639074349
39926,618 WEST 148 STREET,40.82849701793548,-73.94999031062638
39927,706 RIVERSIDE DRIVE,40.82859867551686,-73.95022872012376
39928,700 RIVERSIDE DRIVE,40.8283682129272,-73.95044569712765
39929,611 WEST 148 STREET,40.8288729195622,-73.94970456652231
39930,3601 BROADWAY,40.82861750621123,-73.94935064405404
39931,3603 BROADWAY,40.828699820625424,-73.94928915311444
39932,3605 BROADWAY,40.82878213659651,-73.94923127545425
39933,3607 BROADWAY,40.82894676685366,-73.94911190626381
39934,715 RIVERSIDE DRIVE,40.82922152337563,-73.94976211831865
39935,608 WEST 149 STREET,40.82906766303033,-73.94940450311105
39936,710 RIVERSIDE DRIVE,40.828999303663664,-73.94999715999637
39937,720 RIVERSIDE DRIVE,40.82960566802737,-73.94949804441922
39938,3621 BROADWAY,40.829366629741415,-73.94893452538858
39939,3631 BROADWAY,40.82958060991916,-73.94869225826312
39940,608 WEST 150 STREET,40.82975920359585,-73.9491148983877
39941,725 RIVERSIDE DRIVE,40.82992954734403,-73.94950502558129
39942,730 RIVERSIDE DRIVE,40.83036589491619,-73.94936376720041
39943,615 WEST 150 STREET,40.83018181434363,-73.94894474027417
39944,3643 BROADWAY,40.8299784902018,-73.9484606875932
39945,3653 BROADWAY,40.830225435103785,-73.94828343426148
39946,618 WEST 151 STREET,40.830431504693976,-73.94876748608391
39947,736 RIVERSIDE DRIVE,40.83063207327711,-73.94922986389952
39948,740 RIVERSIDE DRIVE,40.831057432037156,-73.94906692929273
39949,609 WEST 151 STREET,40.83087884144166,-73.94865150814124
39950,605 WEST 151 STREET,0,0
39951,3661 BROADWAY,0,0
39952,3671 BROADWAY,40.830853767616816,-73.94782402562103
39953,610 WEST 152 STREET,0,0
39954,614 WEST 152 STREET,0,0
39955,620 WEST 152 STREET,0,0
39956,745 RIVERSIDE DRIVE,0,0
39957,633 WEST 152 STREET,0,0
39958,631 WEST 152 STREET,0,0
39959,625 WEST 152 STREET,0,0
39960,623 WEST 152 STREET,0,0
39961,615 WEST 152 STREET,0,0
39962,611 WEST 152 STREET,0,0
39963,3675 BROADWAY,0,0
39964,3681 BROADWAY,0,0
39965,614 WEST 153 STREET,0,0
39966,640 WEST 153 STREET,0,0
39967,760 RIVERSIDE DRIVE,0,0
39968,750 RIVERSIDE DRIVE,0,0
39969,600 WEST 155 STREET,0,0
39970,675 RIVERSIDE DRIVE,0,0
39971,701 WEST 135 STREET,0,0
39972,701 WEST 135 STREET,0,0
39973,WEST 145 STREET,0,0
39974,WEST 145 STREET,0,0
39975,NORTH RIVER DRIVE,0,0
39976,WEST 155 STREET,0,0
39977,WEST 135 STREET,0,0
39978,WEST 135 STREET,0,0
39979,12 AVENUE,0,0
39980,WEST 155 STREET,0,0
39981,12 AVENUE,0,0
39982,12 AVENUE,0,0
39983,12 AVENUE,0,0
39984,2930 8 AVENUE,0,0
39985,HARLEM RIVER DRIVE,0,0
39986,nan,0,0
39987,506 EDGECOMBE AVENUE,0,0
39988,2927 8 AVENUE,0,0
39989,WEST 155 STREET,0,0
39990,2987 8 AVENUE,0,0
39991,159-04 HARLEM RIVER DRIVE,0,0
39992,AMSTERDAM AVENUE,0,0
39993,WEST 155 STREET,0,0
39994,WEST 155 STREET,0,0
39995,900 ST NICHOLAS AVENUE,0,0
39996,910 ST NICHOLAS AVENUE,0,0
39997,912 ST NICHOLAS AVENUE,0,0
39998,914 ST NICHOLAS AVENUE,0,0
39999,916 ST NICHOLAS AVENUE,0,0
40000,920 ST NICHOLAS AVENUE,0,0
40001,922 ST NICHOLAS AVENUE,0,0
40002,930 ST NICHOLAS AVENUE,0,0
40003,938 ST NICHOLAS AVENUE,0,0
40004,1921 AMSTERDAM AVENUE,0,0
40005,1941 AMSTERDAM AVENUE,0,0
40006,929 ST NICHOLAS AVENUE,0,0
40007,918 ST NICHOLAS AVENUE,0,0
40008,940 ST NICHOLAS AVENUE,0,0
40009,944 ST NICHOLAS AVENUE,0,0
40010,946 ST NICHOLAS AVENUE,0,0
40011,950 ST NICHOLAS AVENUE,0,0
40012,952 ST NICHOLAS AVENUE,0,0
40013,962 ST NICHOLAS AVENUE,0,0
40014,478 WEST 159 STREET,0,0
40015,474 WEST 159 STREET,0,0
40016,537 EDGECOMBE AVENUE,0,0
40017,535 EDGECOMBE AVENUE,0,0
40018,473 WEST 158 STREET,0,0
40019,474 WEST 158 STREET,0,0
40020,515 EDGECOMBE AVENUE,0,0
40021,1961 AMSTERDAM AVENUE,0,0
40022,1963 AMSTERDAM AVENUE,0,0
40023,1965 AMSTERDAM AVENUE,0,0
40024,1967 AMSTERDAM AVENUE,0,0
40025,1969 AMSTERDAM AVENUE,0,0
40026,1973 AMSTERDAM AVENUE,0,0
40027,494 WEST 158 STREET,0,0
40028,957 ST NICHOLAS AVENUE,0,0
40029,955 ST NICHOLAS AVENUE,0,0
40030,953 ST NICHOLAS AVENUE,0,0
40031,945 ST NICHOLAS AVENUE,0,0
40032,943 ST NICHOLAS AVENUE,0,0
40033,941 ST NICHOLAS AVENUE,0,0
40034,467 WEST 157 STREET,0,0
40035,499 WEST 158 STREET,0,0
40036,1985 AMSTERDAM AVENUE,0,0
40037,1987 AMSTERDAM AVENUE,0,0
40038,1993 AMSTERDAM AVENUE,0,0
40039,1997 AMSTERDAM AVENUE,0,0
40040,961 ST NICHOLAS AVENUE,0,0
40041,948 ST NICHOLAS AVENUE,0,0
40042,954 ST NICHOLAS AVENUE,0,0
40043,2001 AMSTERDAM AVENUE,0,0
40044,2005 AMSTERDAM AVENUE,0,0
