Lat,Lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.000386930000004782,0.000184439999998176,E,83,ST,535-543,72 EAST END AVENUE,40.77334014,-73.94643936
0.000386940000005609,0.000231220000003418,E,58,ST,232,227 EAST 58 STREET,40.76016452,-73.96582327
0.000387019999998017,0.000101000000000795,,BROOME,ST,378,184 MULBERRY STREET,40.72055179,-73.99630585
0.000389800000000662,0.000274109999992334,,ST MARKS,PL,122,115 AVENUE A,40.7267731,-73.98393041
0.000389800000000662,0.000299330000004261,,ATTORNEY,ST,162,171 ATTORNEY STREET,40.72050669,-73.98308414
0.000389810000001489,0.00040761000001055,,1,AV,104,109 1 AVENUE,40.72650435,-73.98575967
0.000389820000002317,0.000385910000005651,,C,AV,67,60 AVENUE C,40.72283926,-73.98010721
0.000389849999997693,0.000346350000000939,E,62,ST,137,801 LEXINGTON AVENUE,40.76430119,-73.96698354
0.000392499999996687,0.000310260000006224,,BROADWAY,,424,271 CANAL STREET,40.71956922,-74.00136725
0.000392519999998342,0.000129830000005882,E,16,ST,122,131 EAST 15 STREET,40.73500234,-73.9877208
0.000392519999998342,0.000432920000008608,,VARICK,ST,170,39 CHARLTON STREET,40.72691683,-74.00522064
0.000392529999999169,0.000288560000001326,E,4,ST,99,82 2 AVENUE,40.72605452,-73.98854865
0.000395219999994367,0.000184099999998466,E,7,ST,128,127 EAST 7 STREET,40.72607321,-73.98414705
0.000395250000003955,0.000241729999999052,,CHRISTOPHER,ST,91,326 BLEECKER STREET,40.73360584,-74.00412425
0.000400650000003111,0.000278149999999755,E,58,ST,208,979 3 AVENUE,40.76048039,-73.96657754
0.00040071000000097,0.000187699999997903,E,10,ST,214,213 EAST 10 STREET,40.72921346,-73.98604052
0.000400739999996347,0.000487119999988295,,6,AV,434,105 WEST 10 STREET,40.7345254,-73.99854224
0.000400749999997174,0.000411319999997772,,PERRY,ST,101,290 WEST 11 STREET,40.73533771,-74.00575173
0.000400759999998002,0.000241650000006643,E,10,ST,214,329 EAST 9 STREET,40.72921346,-73.98604052
0.000409040000000971,0.000194700000008652,E,88,ST,152,167 EAST 87 STREET,40.78047166,-73.9544424
0.000409120000000485,0.000483779999996159,,AMSTERDAM,AV,969,163 WEST 107 STREET,40.80132697,-73.96465715
0.000411719999995341,0.00010102000000245,,BLEECKER,ST,183,176 BLEECKER STREET,40.72918686,-74.00080098
0.000414280000001099,0.000466029999998341,E,79,ST,222,225 EAST 79 STREET,40.77359411,-73.95641119
0.0004144299999993,0.000205749999992122,,ST MARKS,PL,104,101 ST MARKS PLACE,40.72702295,-73.98452205
0.000414440000000127,0.000101170000007755,,2,AV,435-37,441 2 AVENUE,40.73910747,-73.98034413
0.000414459999994676,0.000429379999999924,,6,AV,434,103 WEST 10 STREET,40.7345254,-73.99854224
0.000414599999999155,0.000436800000002791,,COLUMBUS,AV,1003,400 CATHEDRAL PARKWAY,40.80120509,-73.96120782
0.000417190000000289,0.00015888000000075,,9,AV,659,403 WEST 46 STREET,40.76088563,-73.99119943
0.000417220000002771,0.000386059999996746,,CHRISTOPHER,ST,91,94 CHRISTOPHER STREET,40.73360584,-74.00412425
0.000417240000004426,0.000198320000009744,,CLINTON,ST,18-20,182 STANTON STREET,40.72060564,-73.98400766
0.000419860000000938,0.000166540000009263,W,136,ST,221,216 WEST 136 STREET,40.8166097,-73.94413571
0.000419899999997142,0.000169940000006363,W,95,ST,118,123 WEST 95 STREET,40.79236394,-73.96902455
0.000419900000004247,8.34800000006908E-05,,LENOX,AV,547,101 WEST 138 STREET,40.81600923,-73.93991293
0.000420019999999965,0.000209150000003433,E,82,ST,127,116 EAST 83 STREET,40.77723959,-73.9576653
0.000420060000003275,0.000227179999995997,E,123,ST,120,139 EAST 122 STREET,40.80311408,-73.93907213
0.000425429999999949,1.80400000004965E-05,,GREENE,ST,109,120 PRINCE STREET,40.72473761,-73.99988455
0.000425440000000776,0.000443880000005947,,8,AV,249-259,242 8 AVENUE,40.74518327,-73.99898229
0.000425659999997663,0.000479870000006599,,YORK,AV,1668,1667 YORK AVENUE,40.7766968,-73.94612615
0.000425659999997663,0.000479870000006599,E,87,ST,501-03,1667 YORK AVENUE,40.7766968,-73.94612615
0.000428129999995974,0.000140999999999281,E,58,ST,230,223 EAST 58 STREET,40.76018925,-73.96588823
0.000428270000000452,0.000180199999988417,E,121,ST,170,2202 3 AVENUE,40.80121166,-73.93845984
0.000430789999995795,0.00031445000000474,,3,AV,1580,1594 3 AVENUE,40.78072909,-73.95300151
0.000430909999998619,0.000115520000008473,E,4,ST,99,100 EAST 4 STREET,40.72605452,-73.98854865
0.000430919999999446,0.000101119999996513,E,22,ST,25,28 EAST 22 STREET,40.74026132,-73.98806265
0.000431140000003438,0.000472919999992882,,8,AV,2501,2492 FREDRICK DOUGLASS BL,40.81566987,-73.94754691
0.000433579999999267,0.000328859999996212,,AMSTERDAM,AV,768,782 AMSTERDAM AVENUE,40.79520223,-73.96992252
0.000433680000000436,0.000176729999992631,,GRAND,ST,240,247 GRAND STREET,40.71847668,-73.99448421
0.000433680000000436,0.00043662999999583,W,14,ST,239,234 WEST 14 STREET,40.73947968,-74.00115836
0.000436389999997289,0.000155329999998344,W,45,ST,55,45 WEST 44 STREET,40.75649014,-73.98146155
0.000436419999999771,0.000252519999989431,,CROSBY,ST,159,315 LAFAYETTE STREET,40.72563504,-73.99522683
0.000436440000001426,0.000252529999997364,E,22,ST,25,16 EAST 23 STREET,40.74026132,-73.98806265
0.000439110000002074,0.000368080000001214,,ATTORNEY,ST,162,186 STANTON STREET,40.72050669,-73.98308414
0.000439120000002902,0.000382519999988062,,1,AV,83,73 1 AVENUE,40.72603238,-73.98679162
0.000441840000000582,0.000115980000003901,W,136,ST,221,214 WEST 136 STREET,40.8166097,-73.94413571
0.000442030000002092,0.000285089999991328,W,141,ST,474,459 WEST 140 STREET,40.82237875,-73.94930842
0.000447290000003875,0.000321690000006924,,AMSTERDAM,AV,935,945 AMSTERDAM AVENUE,40.80013053,-73.96552825
0.000447380000004216,0.000490849999991383,,10,AV,246,249 10 AVENUE,40.74844399,-74.00321569
0.000447389999997938,8.66500000000769E-05,W,22,ST,146-148,151 WEST 22 STREET,40.74280622,-73.99522921
0.000447399999998765,0.000248929999997927,,GREENE,ST,109,102 GREENE STREET,40.72473761,-73.99988455
0.000447430000001248,0.000306580000000167,,1,AV,118,125 1 AVENUE,40.72696543,-73.98543847
0.000447510000000761,0.000404320000001235,W,110,ST,544-46,227 WEST 109 STREET,40.80356155,-73.96590574
0.000450019999995277,0.000386710000000789,W,106,ST,154-158,155 WEST 106 STREET,40.79993832,-73.96525746
0.00045018000000141,0.000266850000002705,,ATTORNEY,ST,162,173 ATTORNEY STREET,40.72050669,-73.98308414
0.000450190000002237,0.000299319999996328,,CLINTON,ST,18-20,184 STANTON STREET,40.72060564,-73.98400766
0.000450200000003065,0.000285089999991328,W,81,ST,45,80 WEST 82 STREET,40.783173,-73.97371223
0.000452880000004541,4.02999999948861E-06,,LENOX,AV,547,103 WEST 138 STREET,40.81600923,-73.93991293
0.000452890000005368,0.000389720000001148,W,14,ST,243,238 WEST 14 STREET,40.73955104,-74.00132435
0.000452929999994467,0.000429260000004206,,2,AV,95,88 2 AVENUE,40.72725952,-73.98906076
0.000452989999999431,0.000397069999991118,W,105,ST,153,931 AMSTERDAM AVENUE,40.79958698,-73.96519985
0.000455290000004993,0.000445310000003474,,10,AV,4036-50,5080 BROADWAY,40.86999587,-73.91523418
0.000455459999997743,0.000401249999995912,W,116,ST,236,231 WEST 116 STREET,40.80368382,-73.95436511
0.000455609999995943,7.2429999988799E-05,E,58,ST,240,231 EAST 58 STREET,40.7600574,-73.96557064
0.000455629999997598,0.000270659999998202,W,14,ST,243,256 WEST 15 STREET,40.73955104,-74.00132435
0.000455829999999935,0.000418510000002925,E,102,ST,304,1982 2 AVENUE,40.78737813,-73.94365468
0.000458350000002383,0.000281659999998851,,10,AV,841-849,498 WEST 55 STREET,40.76832377,-73.98975078
0.000458370000004038,0.000393349999995962,,8,AV,169,162 8 AVENUE,40.74270202,-74.00077949
0.00045837999999776,2.85599999898523E-05,,3,AV,1580,165 EAST 89 STREET,40.78072909,-73.95300151
0.000461000000001377,0.000253120000010654,E,96,ST,135,128 EAST 96 STREET,40.78633593,-73.95144837
0.000461070000000063,0.000433090000001357,,3,AV,166,160 3 AVENUE,40.73502963,-73.98632797
0.000461149999999577,0.000230799999997089,E,7,ST,130,123 EAST 7 STREET,40.72607318,-73.98388728
0.000461169999994127,0.000382350000009524,E,10,ST,214,333 EAST 9 STREET,40.72921346,-73.98604052
0.000461260000001573,0.000469309999999723,W,105,ST,165,930 AMSTERDAM AVENUE,40.79982044,-73.96575595
0.000463840000001881,6.5230000004135E-05,W,95,ST,118,127 WEST 95 STREET,40.79236394,-73.96902455
0.000463910000000567,0.000472530000010352,E,1,ST,76,21 1 AVENUE,40.72326032,-73.98812342
0.000463940000003049,0.000454559999994331,,3,AV,386,379 3 AVENUE,40.74189356,-73.98136457
0.000466539999997906,0.000443989999993732,E,25,ST,201,205 EAST 26 STREET,40.74019736,-73.98173673
0.00046660000000287,2.89600000087376E-05,E,10,ST,214,209 EAST 10 STREET,40.72921346,-73.98604052
0.00046660000000287,0.000216510000001335,,BLEECKER,ST,43,304 MULBERRY STREET,40.72595888,-73.99417692
0.000469349999995927,1.44400000010592E-05,,BLEECKER,ST,185,176 BLEECKER STREET,40.72924449,-74.00091644
0.000471940000004167,0.000372369999993794,W,116,ST,232-234,227 WEST 116 STREET,40.80361514,-73.95420623
0.000472049999999058,0.000350080000004027,,A,AV,101,113 AVENUE A,40.72585087,-73.98404969
0.000472119999997744,0.00019112999999038,,1,AV,83,336 EAST 6 STREET,40.72603238,-73.98679162
0.000474779999997565,0.000454869999998664,W,38,ST,101,102 WEST 38 STREET,40.7527744,-73.98603558
0.000474839999995424,0.000407789999997021,,8,AV,249-259,240 8 AVENUE,40.74518327,-73.99898229
0.000477580000001865,0.000454590000003918,,BROADWAY,,552,536 BROADWAY,40.72369733,-73.99793998
0.000483109999997566,0.000295750000006478,,1,AV,112,115 1 AVENUE,40.72668549,-73.98562614
0.000485779999998215,0.000397169999999392,W,49,ST,347,324 WEST 49 STREET,40.76254314,-73.98768684
0.000488450000005969,0.000292770000001497,E,79,ST,242,237 EAST 79 STREET,40.77333587,-73.95579758
0.000488560000000859,0.00035004999999444,W,14,ST,243,258 WEST 15 STREET,40.73955104,-74.00132435
0.000488600000004169,7.54199999875027E-05,,LENOX,AV,547,105 WEST 138 STREET,40.81600923,-73.93991293
0.000488619999998718,0.000403969999993592,,ST MARKS,PL,104,123 EAST 7 STREET,40.72702295,-73.98452205
0.000491099999997857,0.000415759999995657,,3,AV,2018,2030 3 AVENUE,40.79477746,-73.94270218
0.000491310000001022,8.66099999967673E-05,,MINETTA,ST,1,194 BLEECKER STREET,40.72965345,-74.00176795
0.000491490000001704,0.000407600000002617,,YORK,AV,1584,1579 YORK AVENUE,40.77413409,-73.94803094
0.000493900000002157,0.000361440000006041,,3,AV,1580,1596 3 AVENUE,40.78072909,-73.95300151
0.000494029999998702,0.000400630000001456,W,19,ST,463,161 10 AVENUE,40.74521059,-74.00561184
0.000494050000000357,0.000248949999999581,,GRAND,ST,227,84 ELIZABETH STREET,40.71853986,-73.99553397
0.000496759999997209,0.000310409999997319,E,14,ST,233,234 EAST 14 STREET,40.73294902,-73.9856284
0.000496810000001346,7.21599999877753E-05,,BLEECKER,ST,183,170 BLEECKER STREET,40.72918686,-74.00080098
0.000496819999995068,0.000396999999992431,,9,AV,659,644 9 AVENUE,40.76088563,-73.99119943
0.000499539999999854,0.000101040000004105,,BROOME,ST,378,375 BROOME STREET,40.72055179,-73.99630585
0.000499550000000681,0.000425739999997177,,MACDOUGAL,ST,97,190 BLEECKER STREET,40.72958484,-74.00110406
0,0,,3,AV,523,523 3 AVENUE,40.74619663,-73.97745848
0,0,,7,AV,352,352 7 AVENUE,40.7483505,-73.99299841
0,0,,8,AV,148,146 8 AVENUE,40.74173038,-74.00067122
0,0,,8,AV,688,688 8 AVENUE,40.75805834,-73.98877416
0,0,,9,AV,659,659 9 AVENUE,40.76088563,-73.99119943
0,0,,ALLEN,ST,9,9 ALLEN STREET,40.71487273,-73.99303799
0,0,,AMSTERDAM,AV,969,969 AMSTERDAM AVENUE,40.80132697,-73.96465715
0,0,,CANAL,ST,365,365 CANAL STREET,40.72129561,-74.00406938
0,0,,CANAL,ST,530,530 CANAL STREET,40.72491279,-74.0104987
0,0,,CHRISTOPHER,ST,91,91 CHRISTOPHER STREET,40.73360584,-74.00412425
0,0,,GREENWICH,ST,270,89 MURRAY STREET,40.71562711,-74.01211691
0,0,,LIBERTY,ST,42835,10 LIBERTY STREET,40.70736298,-74.00819476
0,0,,PARK,AV,1752,1752 PARK AVENUE,40.80299712,-73.94112026
0,0,E,10,ST,214,214 EAST 10 STREET,40.72921346,-73.98604052
0,0,E,102,ST,304,307 EAST 101 STREET,40.78737813,-73.94365468
0,0,E,79,ST,53,53 EAST 79 STREET,40.77633515,-73.96144977
0,0,E,86,ST,342,350 EAST 86 STREET,40.776888,-73.950141
0,0,E,BROADWAY,,26,26 EAST BROADWAY,40.7137201,-73.99676435
0,0,W,14,ST,2,80 5 AVENUE,40.7359388,-73.99408584
0,0,W,35,ST,27,27 WEST 35 STREET,40.7498841,-73.98534684
0,0,W,38,ST,101,100 WEST 39 STREET,40.7527744,-73.98603558
0,0,W,42,ST,11,11 WEST 42 STREET,40.75430263,-73.98179062
0,0,W,43,ST,18,11 WEST 42 STREET,40.75430263,-73.98179062
0,0,W,81,ST,45,45 WEST 81 STREET,40.783173,-73.97371223
0,0,W,86,ST,131-135,131 WEST 86 STREET,40.78722686,-73.97326285
0,0,W,BROADWAY,,392-394,392 WEST BROADWAY,40.7242051,-74.00253986
2.62000000361695E-06,0.000252870000011285,W,127,ST,104,110 WEST 127 STREET,40.80916098,-73.94508479
5.27000000261069E-06,0.00039729000000932,E,117,ST,306,316 EAST 117 STREET,40.79710196,-73.9369106
5.49000000660271E-06,9.01800000008279E-05,E,BROADWAY,,26,28 EAST BROADWAY,40.7137201,-73.99676435
8.19000000262804E-06,0.000382569999999305,W,35,ST,40,31 WEST 34 STREET,40.74970853,-73.98609036
1.1040000003959E-05,0.000389620000007085,,CLINTON,ST,18-20,155 ATTORNEY STREET,40.72060564,-73.98400766
1.36400000059211E-05,0.000263509999996359,E,58,ST,250,246 EAST 58 STREET,40.75999139,-73.96511947
1.36800000021253E-05,0.000155300000002967,,AMSTERDAM,AV,768,766 AMSTERDAM AVENUE,40.79520223,-73.96992252
1.64699999984919E-05,0.000126300000005131,W,13,ST,227-29,225 WEST 13 STREET,40.73859312,-74.00138929
1.9359999996027E-05,0.000303430000002436,W,127,ST,104,112 WEST 127 STREET,40.80916098,-73.94508479
2.47299999998063E-05,5.77899999996134E-05,W,141,ST,474,472 WEST 141 STREET,40.82237875,-73.94930842
2.47299999998063E-05,6.13800000053288E-05,E,115,ST,161,159 EAST 115 STREET,40.79796077,-73.94155812
2.74599999983138E-05,6.13499999957412E-05,E,58,ST,240,242 EAST 58 STREET,40.7600574,-73.96557064
2.74799999999686E-05,6.1379999991118E-05,W,129,ST,1,3 WEST 129 STREET,40.80937021,-73.94080757
2.74799999999686E-05,6.49899999984882E-05,E,115,ST,161,163 EAST 115 STREET,40.79796077,-73.94155812
3.02699999963352E-05,0.000231060000004391,E,79,ST,53,1033 MADISON AVENUE,40.77633515,-73.96144977
3.28800000062301E-05,0.000393260000009832,,AV A,,119,127 EAST 7 STREET,40.72650131,-73.98356969
3.29399999969837E-05,0.000169580000004999,,CHRISTOPHER,ST,91,87 CHRISTOPHER STREET,40.73360584,-74.00412425
3.57400000012831E-05,0.000357370000003243,,BROADWAY,,1700,828 7 AVENUE,40.76351133,-73.98227183
4.39200000030837E-05,0.000122649999994451,,GRAND,ST,227,229 GRAND STREET,40.71853986,-73.99553397
4.94400000050632E-05,0.000440039999986652,,NASSAU,ST,71,20 JOHN STREET,40.70975365,-74.00850526
4.94599999996126E-05,0.000115579999999227,W,141,ST,474,470 WEST 141 STREET,40.82237875,-73.94930842
5.48000000009097E-05,0.000245570000004136,E,86,ST,226,221 EAST 85 STREET,40.77793496,-73.95302875
5.76599999959626E-05,0.000220049999995808,,GREENWICH,ST,363,185 FRANKLIN STREET,40.71915434,-74.0099711
5.77100000000996E-05,0.000137189999989573,E,115,ST,161,165 EAST 115 STREET,40.79796077,-73.94155812
6.03799999936427E-05,0.000331900000006158,,BROADWAY,,424,35 HOWARD STREET,40.71956922,-74.00136725
6.03800000007482E-05,4.33099999952447E-05,,C,AV,67,69 AVENUE C,40.72283926,-73.98010721
6.0400000002403E-05,0.000422169999993116,W,12,ST,66,62 WEST 12 STREET,40.73543938,-73.99729011
6.58499999985906E-05,0.000310299999995323,,2,AV,95,237 EAST 5 STREET,40.72725952,-73.98906076
6.58800000010729E-05,0.000158790000000408,W,28,ST,127,123 WEST 28 STREET,40.7467914,-73.99172821
6.58900000019003E-05,0.000274230000002262,W,14,ST,2,6 WEST 14 STREET,40.7359388,-73.99408584
6.86400000020626E-05,0.000158740000003377,E,10,ST,214,210 EAST 10 STREET,40.72921346,-73.98604052
7.13999999959469E-05,0.000267059999998764,W,35,ST,40,34 WEST 35 STREET,40.74970853,-73.98609036
7.41099999999051E-05,0.000317449999997166,,WHITE,ST,64-66,391 BROADWAY,40.71841364,-74.0033405
8.48399999995308E-05,0.00045154000000025,E,117,ST,306,2262 2 AVENUE,40.79710196,-73.9369106
8.51100000005545E-05,0.000198490000002494,W,34,ST,130,126 WEST 34 STREET,40.75016451,-73.98937461
8.51699999984135E-05,0.000202139999998963,E,86,ST,163,157 EAST 86 STREET,40.77936282,-73.95452982
8.52000000008957E-05,0.000299639999994383,,3,AV,1580,168 EAST 89 STREET,40.78072909,-73.95300151
8.77700000003756E-05,0.000169769999999403,E,86,ST,226,223 EAST 85 STREET,40.77793496,-73.95302875
8.78499999998894E-05,0.000487119999988295,W,12,ST,66,60 WEST 12 STREET,40.73543938,-73.99729011
8.79400000002306E-05,0.000209440000006111,W,129,ST,1,2100 5 AVENUE,40.80937021,-73.94080757
9.05599999967421E-05,6.8669999990334E-05,,AMSTERDAM,AV,935,931 AMSTERDAM AVENUE,40.80013053,-73.96552825
9.33300000056647E-05,0.000248919999989994,,BROADWAY,,446,442 BROADWAY,40.72023346,-74.00073955
9.61699999990628E-05,0.000227549999991083,W,141,ST,474,466 WEST 141 STREET,40.82237875,-73.94930842
9.88399999997114E-05,0.00023810999999796,E,10,ST,214,220 EAST 10 STREET,40.72921346,-73.98604052
0.000107040000003167,8.66000000030454E-05,,BROADWAY,,656-658,654 BROADWAY,40.72691135,-73.99508603
0,0,,10,AV,4036-50,5060 BROADWAY,40.86999587,-73.91523418
0,0,,BENNETT,AV,153,143 BENNETT AVENUE,40.85509074,-73.93407938
0,0,,BROADWAY,,446,446 BROADWAY,40.72023346,-74.00073955
0,0,,CLEVELAND,PL,4,406 BROOME STREET,40.72120234,-73.99774164
0,0,,NASSAU,ST,71,71 NASSAU STREET,40.70975365,-74.00850526
0,0,,WHITE,ST,64-66,62 WHITE STREET,40.71841364,-74.0033405
0,0,E,115,ST,161,161 EAST 115 STREET,40.79796077,-73.94155812
0,0,E,22,ST,25,25 EAST 22 STREET,40.74026132,-73.98806265
0,0,E,34,ST,58,58 EAST 34 STREET,40.7471444,-73.98221122
0,0,E,62,ST,137,804 LEXINGTON AVENUE,40.76430119,-73.96698354
0,0,W,20,ST,121,121 WEST 20 STREET,40.74156009,-73.99487203
6.99999986863986E-08,0.000472630000004415,,AV A,,119,125 EAST 7 STREET,40.72650131,-73.98356969
5.5300000028069E-06,0.000310280000007879,,1,AV,118,95 EAST 7 STREET,40.72696543,-73.98543847
8.21999999800482E-06,0.000353570000001469,W,BROADWAY,,392-394,68 THOMPSON STREET,40.7242051,-74.00253986
8.26999999503641E-06,0.000494230000001039,,GREENWICH,ST,363,177 FRANKLIN STREET,40.71915434,-74.0099711
1.92299999994816E-05,0.000364430000004745,,CHRISTOPHER,ST,91,83 CHRISTOPHER STREET,40.73360584,-74.00412425
2.19900000004714E-05,0.000411380000002737,E,20,ST,8,125 5 AVENUE,40.73922952,-73.99044449
2.47100000052569E-05,0.000205669999999714,W,10,ST,228,234 WEST 10 STREET,40.73371833,-74.00513097
2.74600000054193E-05,6.49600000031114E-05,W,35,ST,27,25 WEST 35 STREET,40.7498841,-73.98534684
3.84300000035864E-05,9.38199999893641E-05,W,13,ST,227-29,231 WEST 13 STREET,40.73859312,-74.00138929
3.84599999989632E-05,9.03000000107568E-05,W,141,ST,474,1627 AMSTERDAM AVENUE,40.82237875,-73.94930842
4.11099999979569E-05,0.000397109999994427,,7,AV,848-852,203 WEST 54 STREET,40.76407113,-73.98149915
4.93800000000988E-05,0.000393389999999272,,7,AV,352,211 WEST 29 STREET,40.7483505,-73.99299841
4.94499999987852E-05,0.000119120000007911,E,86,ST,215,217 EAST 86 STREET,40.77870895,-73.95298488
5.48800000004235E-05,3.61600000076123E-05,,3,AV,2114,2116 3 AVENUE,40.79777087,-73.94055783
5.49000000020783E-05,7.21699999957082E-05,,CHRISTOPHER,ST,91,329 BLEECKER STREET,40.73360584,-74.00412425
6.03999999952975E-05,0.000158710000008,,MURRAY,ST,18,23 PARK PLACE,40.71341242,-74.00846965
6.58700000002455E-05,0.000155169999999316,W,13,ST,227-29,233 WEST 13 STREET,40.73859312,-74.00138929
6.59499999997593E-05,0.000158859999999095,E,115,ST,161,155 EAST 115 STREET,40.79796077,-73.94155812
6.59600000005867E-05,0.000155360000007931,W,179,ST,535,531 WEST 179 STREET,40.84789124,-73.93384435
6.59600000005867E-05,0.000162520000003497,W,136,ST,221,227 WEST 136 STREET,40.8166097,-73.94413571
6.85699999962708E-05,0.000469100000003664,E,16,ST,130,22 IRVING PLACE,40.73486781,-73.98739968
6.86199999933024E-05,3.60800000009931E-05,,ALLEN,ST,9,11 ALLEN STREET,40.71487273,-73.99303799
6.86400000020626E-05,0.000472680000001446,W,10,ST,228,240 WEST 10 STREET,40.73371833,-74.00513097
7.13799999942921E-05,0.000209200000000465,,BEEKMAN,ST,15,124 NASSAU STREET,40.71092854,-74.00650711
7.9589999998575E-05,0.000173209999999813,W,13,ST,227-29,223 WEST 13 STREET,40.73859312,-74.00138929
7.9700000000571E-05,0.00018776999999659,W,129,ST,1,7 WEST 129 STREET,40.80937021,-73.94080757
8.23799999949415E-05,0.000198589999996557,W,86,ST,131-135,127 WEST 86 STREET,40.78722686,-73.97326285
8.51100000005545E-05,0.00032124999999894,W,42,ST,412,577 9 AVENUE,40.75835788,-73.99350992
8.7789999994925E-05,0.000494549999999094,,9,AV,659,409 WEST 45 STREET,40.76088563,-73.99119943
9.33199999977319E-05,6.85600000025488E-05,,8,AV,148,152 8 AVENUE,40.74173038,-74.00067122
9.33399999993867E-05,0.000302999999988174,,ALLEN,ST,9,22 ELDRIDGE STREET,40.71487273,-73.99303799
9.60599999970668E-05,0.000411260000007019,,BROADWAY,,424,33 HOWARD STREET,40.71956922,-74.00136725
9.60700000049997E-05,5.41199999872788E-05,,BROADWAY,,476,474 BROADWAY,40.72124902,-73.99997835
0.000101569999998219,0.000364430000004745,,PERRY,ST,101,95 PERRY STREET,40.73533771,-74.00575173
0.000101580000006152,0.00023810999999796,E,10,ST,214,208 EAST 10 STREET,40.72921346,-73.98604052
0.00010422999999804,0.000422229999998081,E,25,ST,201,206 EAST 26 STREET,40.74019736,-73.98173673
0.000104319999998381,0.000263410000002295,E,20,ST,8,129 5 AVENUE,40.73922952,-73.99044449
0.000107039999996061,0.000238170000002924,W,13,ST,227-29,221 WEST 13 STREET,40.73859312,-74.00138929
0.000109790000003329,7.1900000051528E-06,W,38,ST,101,1027 AVENUE OF THE AMER,40.7527744,-73.98603558
0.000109849999994083,0.000263579999995045,W,86,ST,131-135,125 WEST 86 STREET,40.78722686,-73.97326285
0.000112510000001009,0.000497960000004127,W,12,ST,24,35 WEST 11 STREET,40.73492606,-73.99581793
0.000112529999995559,0.000108240000002979,,CANAL,ST,365,361 CANAL STREET,40.72129561,-74.00406938
0.000112549999997213,0.000447359999995456,W,BROADWAY,,392-394,64 THOMPSON STREET,40.7242051,-74.00253986
0.00011264000000466,0.000270730000011099,E,88,ST,152,162 EAST 88 STREET,40.78047166,-73.9544424
0.00011506000000594,0.000422760000006406,W,129,ST,1,2112 5 AVENUE,40.80937021,-73.94080757
0.000120750000000669,8.66700000017318E-05,,7,AV,848-852,846 7 AVENUE,40.76407113,-73.98149915
0.000120750000000669,9.02299999978595E-05,,ST MARKS,PL,132,121 AVENUE A,40.72666048,-73.98338925
0.000120790000003979,0.000288699999998698,W,28,ST,127,135 WEST 28 STREET,40.7467914,-73.99172821
0.00012341000000049,0.000281709999995883,E,82,ST,127,1220 LEXINGTON AVENUE,40.77723959,-73.9576653
0.000123469999998349,9.03999999906091E-05,E,111,ST,163,1791 LEXINGTON AVENUE,40.7954723,-73.94356837
0.000123470000005454,0.000231020000001081,E,38,ST,20,240 MADISON AVENUE,40.75021017,-73.98152105
0.000131820000000005,0.000317710000004467,W,81,ST,45,35 WEST 81 STREET,40.783173,-73.97371223
0.000131899999999519,0.000317820000006463,W,136,ST,221,233 WEST 136 STREET,40.8166097,-73.94413571
0.00013454000000479,0.000429269999997928,,ESSEX,ST,131,120 RIVINGTON STREET,40.72004066,-73.98762615
0.000134549999998512,0.000313959999999724,E,38,ST,20,14 EAST 38 STREET,40.75021017,-73.98152105
0.000142520000004254,0.000404649999993012,,3,AV,2114,179 EAST 115 STREET,40.79777087,-73.94055783
0.000142730000000313,0.000180419999992409,,6,AV,470,71 WEST 11 STREET,40.73551899,-73.99783498
0.000145320000001448,0.000462240000004499,E,79,ST,53,58 EAST 80 STREET,40.77633515,-73.96144977
0.000145469999999648,0.000151520000002847,,ALLEN,ST,9,70 CANAL STREET,40.71487273,-73.99303799
0.000301880000002086,0.000216670000000363,W,55,ST,200,846 7 AVENUE,40.76425226,-73.98136915
0.000301900000003741,0.000368059999999559,E,6,ST,215,212 EAST 6 STREET,40.72812693,-73.98974614
0.000301909999997463,0.000321060000004536,,BEEKMAN,ST,15,25 BEEKMAN STREET,40.71092854,-74.00650711
0.000304460000002393,0.000448249999990935,W,141,ST,474,469 WEST 141 STREET,40.82237875,-73.94930842
0.000304659999997625,0.000176789999997595,,CANAL,ST,93,86 CANAL STREET,40.71559464,-73.99360426
0.000307319999997446,0.00022409000000323,,3,AV,1580,1588 3 AVENUE,40.78072909,-73.95300151
0.000307380000002411,0.000223930000004202,,AMSTERDAM,AV,162,166 AMSTERDAM AVENUE,40.77570648,-73.9841569
0.00030739999999696,0.000422180000001049,W,11,ST,64,55 WEST 11 STREET,40.73486024,-73.9975788
0.000307419999998615,0.000451040000001512,,6,AV,450,461 AVENUE OF THE AMER,40.7350167,-73.99810201
0.000310059999996781,0.000155749999990462,,BROADWAY,,4425,4423 BROADWAY,40.85599885,-73.93340611
0.000310089999999263,0.00049074999999732,E,7,ST,128,115 AVENUE A,40.72607321,-73.98414705
0.000310160000005055,3.25200000048653E-05,E,20,ST,8,9 EAST 19 STREET,40.73922952,-73.99044449
0.000310179999999605,0.000176709999990976,,ESSEX,ST,156,143 NORFOLK STREET,40.72055385,-73.9868829
0.000312899999997285,1.80600000021514E-05,W,12,ST,24,21 WEST 11 STREET,40.73492606,-73.99581793
0.000312899999997285,2.17200000065532E-05,W,35,ST,27,36 WEST 36 STREET,40.7498841,-73.98534684
